Report generated on: 04-19-2021 22:48:19
"API","","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.29-12-GUY-BKWH.A","        Renewables (billion kWh)","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.006","0.006","0.041","0.047","0.056","0.051","0.056","0.0452","0.0453","0.0474","0.0454","0.0455","0.010248","0.013333","0.019406","0.022489","0.021553","0.028577","0.022205","0.019347"
"INTL.33-12-GUY-BKWH.A","            Hydroelectricity (billion kWh)","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.006","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-GUY-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.041","0.047","0.056","0.051","0.056","0.0452","0.0453","0.0474","0.0454","0.0455","0.010248","0.013333","0.019406","0.022489","0.021553","0.028577","0.022205","0.019347"
"INTL.35-12-GUY-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-GUY-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0003","0.0004","0.0004","0.0005","0.000248","0.001333","0.001406","0.001489","0.001553","0.002177","0.002805","0.004947"
"INTL.117-12-GUY-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-GUY-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0003","0.0004","0.0004","0.0005","0.000248","0.001333","0.001406","0.001489","0.001553","0.002177","0.002805","0.004947"
"INTL.37-12-GUY-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0004","0.0004","0.0004"
"INTL.38-12-GUY-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.041","0.047","0.056","0.051","0.056","0.045","0.045","0.047","0.045","0.045","0.01","0.012","0.018","0.021","0.02","0.026","0.019","0.014"
"INTL.82-12-GUY-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-GUY-BKWH.A","    Consumption (billion kWh)","0.247","0.176","0.179","0.18","0.258","0.445","0.527","0.602","0.639","0.671","0.708","0.739","0.739","0.677","0.699","0.4122","0.4383","0.4794","0.4584","0.4525","0.573248","0.605333","0.662406","0.696489","0.726553","0.785577","0.814205","0.851347"
"","Haiti","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-HTI-BKWH.A","    Generation (billion kWh)","0.636","0.608","0.544","0.486","0.416","0.53","0.624","0.553","0.639","0.54","0.52816","0.57234","0.52678","0.5152","0.52678","0.53554","0.54906","0.44716","0.4657","0.68816","0.5613","0.65294","1.04726","1.00116","0.97742","0.98287","1.02351","0.99905"
"INTL.27-12-HTI-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-HTI-BKWH.A","        Fossil fuels (billion kWh)","0.268","0.263","0.226","0.215","0.185","0.28","0.355","0.355","0.336","0.275","0.24816","0.29234","0.26978","0.2632","0.26978","0.27354","0.28106","0.29516","0.2867","0.48316","0.3854","0.53204","0.82626","0.85916","0.88642","0.8977","0.95222","0.87232"
"INTL.29-12-HTI-BKWH.A","        Renewables (billion kWh)","0.368","0.345","0.318","0.271","0.231","0.25","0.269","0.198","0.303","0.265","0.28","0.28","0.257","0.252","0.257","0.262","0.268","0.152","0.179","0.205","0.1759","0.1209","0.221","0.142","0.091","0.08517","0.07129","0.12673"
"INTL.33-12-HTI-BKWH.A","            Hydroelectricity (billion kWh)","0.352","0.329","0.318","0.271","0.231","0.25","0.269","0.198","0.303","0.265","0.28","0.28","0.257","0.252","0.257","0.262","0.268","0.152","0.179","0.205","0.175","0.12","0.219","0.14","0.089","0.08217","0.07029","0.12573"
"INTL.34-12-HTI-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.016","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0009","0.0009","0.002","0.002","0.002","0.003","0.001","0.001"
"INTL.35-12-HTI-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-HTI-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0009","0.0009","0.002","0.002","0.002","0.003","0.001","0.001"
"INTL.117-12-HTI-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-HTI-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0009","0.0009","0.002","0.002","0.002","0.003","0.001","0.001"
"INTL.37-12-HTI-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-HTI-BKWH.A","                Biomass and waste (billion kWh)","0.016","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-HTI-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-HTI-BKWH.A","    Consumption (billion kWh)","0.453","0.463","0.416","0.335","0.277","0.269","0.286","0.286","0.278","0.268","0.28416","0.28134","0.24778","0.2362","0.23578","0.32254","0.33006","0.22116","0.2087","0.31916","0.2183","0.32094","0.41026","0.40216","0.36442","0.37487","0.40651","0.37505"
"","Hawaiian Trade Zone","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-HITZ-BKWH.A","    Generation (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.27-12-HITZ-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.28-12-HITZ-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.29-12-HITZ-BKWH.A","        Renewables (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.33-12-HITZ-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.34-12-HITZ-BKWH.A","            Non-hydroelectric renewables (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.35-12-HITZ-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.36-12-HITZ-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.117-12-HITZ-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.116-12-HITZ-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.37-12-HITZ-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.38-12-HITZ-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.82-12-HITZ-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.2-2-HITZ-BKWH.A","    Consumption (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Honduras","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-HND-BKWH.A","    Generation (billion kWh)","2.254","2.286","2.358","2.45","2.114","2.266","2.985","3.052","3.306","3.097","3.54554","3.74674","3.9271","4.35346","4.65982","5.392","5.742","6.053","6.282","6.377","6.81978","7.36456","7.65274","7.96956","8.09278","8.83074","8.85412","9.00034"
"INTL.27-12-HND-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-HND-BKWH.A","        Fossil fuels (billion kWh)","0.188","0.188","0.188","0.209","0.314","0.61","0.966","0.988","1.402","0.987","1.30754","1.85274","2.3171","2.59346","3.19882","3.532","3.551","3.716","3.817","3.44","3.32478","3.92356","4.01474","4.34656","4.73478","4.90774","4.27512","3.44322"
"INTL.29-12-HND-BKWH.A","        Renewables (billion kWh)","2.066","2.098","2.17","2.241","1.8","1.656","2.019","2.064","1.904","2.11","2.238","1.894","1.61","1.76","1.461","1.86","2.191","2.337","2.465","2.937","3.495","3.441","3.638","3.623","3.358","3.923","4.579","5.55712"
"INTL.33-12-HND-BKWH.A","            Hydroelectricity (billion kWh)","2.066","2.098","2.17","2.241","1.8","1.656","2.019","2.064","1.904","2.109","2.237","1.885","1.595","1.724","1.387","1.701","2.049","2.192","2.268","2.769","3.049","2.787","2.759","2.712","2.576","2.317","2.327","3.05712"
"INTL.34-12-HND-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0.001","0.001","0.009","0.015","0.036","0.074","0.159","0.142","0.145","0.197","0.168","0.446","0.654","0.879","0.911","0.782","1.606","2.252","2.5"
"INTL.35-12-HND-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.093"
"INTL.36-12-HND-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.417","0.881","0.924"
"INTL.117-12-HND-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-HND-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.417","0.881","0.924"
"INTL.37-12-HND-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12","0.338","0.31","0.398","0.665","0.574","0.578"
"INTL.38-12-HND-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0.001","0.001","0.009","0.015","0.036","0.074","0.159","0.142","0.145","0.197","0.168","0.446","0.534","0.541","0.601","0.384","0.524","0.797","0.905"
"INTL.82-12-HND-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-HND-BKWH.A","    Consumption (billion kWh)","1.982","1.947","1.731","1.697","1.43","1.551","2.185","2.378","2.648","2.514","3.13854","3.20974","3.3391","3.58846","3.75331","4.06707","4.2217","4.6958","4.96","4.5541","4.90978","5.21956","5.24374","5.40956","5.52978","5.96974","5.76512","6.30934"
"","Hong Kong","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-HKG-BKWH.A","    Generation (billion kWh)","27.202","29.899","32.813","33.793","25.138","26.241","26.735","27.208","29.532","27.728","29.451","30.486","32.255","33.378","34.904","36.141","36.297","36.612","35.7116","36.405","36.03636","36.73132","36.46982","36.75722","37.45982","35.72156","35.95676","34.79392"
"INTL.27-12-HKG-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-HKG-BKWH.A","        Fossil fuels (billion kWh)","27.202","29.899","32.813","33.793","25.138","26.241","26.735","27.208","29.532","27.728","29.451","30.486","32.255","33.378","34.904","36.141","36.296","36.611","35.7106","36.404","35.99636","36.68632","36.42782","36.71922","37.41482","35.64856","35.86476","34.70292"
"INTL.29-12-HKG-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.04","0.045","0.042","0.038","0.045","0.073","0.092","0.091"
"INTL.33-12-HKG-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-HKG-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.04","0.045","0.042","0.038","0.045","0.073","0.092","0.091"
"INTL.35-12-HKG-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-HKG-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001"
"INTL.117-12-HKG-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-HKG-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001"
"INTL.37-12-HKG-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001","0.002","0.001","0.001","0.001","0.001","0.001","0.001"
"INTL.38-12-HKG-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039","0.043","0.041","0.036","0.043","0.071","0.09","0.089"
"INTL.82-12-HKG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-HKG-BKWH.A","    Consumption (billion kWh)","22.099","23.409","24.053","25.469","23.079","26.51","29.75","30.508","32.224","32.329","36.894","37.768","38.612","39.035","39.838","40.734","40.856","41.579","41.279097","41.894","42.24936","42.66032","43.82282","43.19422","44.57782","44.49556","44.60176","44.32292"
"","Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-HUN-BKWH.A","    Generation (billion kWh)","26.909","28.36","30.026","31.163306","31.743","32.226733","33.22876","33.52012","35.21641","35.724","33.23722","34.38844","34.14072","32.22422","31.86014","33.7422","33.65762","37.74876","37.70684","33.7298","35.14672","33.96954","32.60832","28.69781","27.8682","28.78342","30.258","31.18874"
"INTL.27-12-HUN-BKWH.A","        Nuclear (billion kWh)","13.044","13.04","13.27","13.106306","13.347","13.324733","13.471","13.272","13.252","13.391","13.471","13.42","13.255","10.46","11.319","13.021","12.508","13.863","13.866","14.298","14.658","14.707","14.763","14.52699","14.778","14.96","15.183","15.219"
"INTL.28-12-HUN-BKWH.A","        Fossil fuels (billion kWh)","13.655","15.08","16.509","17.816","18.147","18.638","19.46176","19.93928","21.69896","22.034","19.47022","20.65744","20.62172","21.39722","19.58114","18.7812","19.52662","21.85876","21.37184","16.4218","17.33172","16.44154","15.11332","11.28282","9.8042","10.42742","11.562","12.23974"
"INTL.29-12-HUN-BKWH.A","        Renewables (billion kWh)","0.21","0.24","0.247","0.241","0.249","0.264","0.296","0.30884","0.26545","0.299","0.296","0.311","0.264","0.367","0.96","1.94","1.623","2.027","2.469","3.01","3.157","2.821","2.732","2.888","3.286","3.396","3.513","3.73"
"INTL.33-12-HUN-BKWH.A","            Hydroelectricity (billion kWh)","0.176","0.192","0.156","0.164","0.159","0.161","0.205","0.21384","0.15345","0.179","0.176","0.184","0.192","0.169","0.203","0.2","0.184","0.208","0.211","0.226","0.184","0.216","0.206","0.208","0.294","0.227","0.253","0.214"
"INTL.34-12-HUN-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.034","0.048","0.091","0.077","0.09","0.103","0.091","0.095","0.112","0.12","0.12","0.127","0.072","0.198","0.757","1.74","1.439","1.819","2.258","2.784","2.973","2.605","2.526","2.68","2.992","3.169","3.26","3.516"
"INTL.35-12-HUN-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001"
